CNTSCHID,CNTSTUID,CYC,BOOKID,ST001D01T,ST003D02T,ST003D03T,ST004D01T,ST250Q02JA,ST256Q01JA,ST256Q02JA,ST256Q03JA,ST256Q06JA,ST256Q07JA,ST256Q08JA,ST256Q09JA,ST256Q10JA,ST062Q01TA,ST062Q02TA,ST062Q03TA,ST034Q01TA,ST034Q02TA,ST034Q03TA,ST034Q04TA,ST034Q05TA,ST034Q06TA,ST326Q01JA,ST326Q02JA,ST326Q03JA,ST326Q04JA,ST326Q05JA,ST326Q06JA,ST307Q07JA,ST307Q08JA,ST307Q09JA,ST307Q10JA,ST311Q05JA,ST305Q01JA,ST305Q02JA,ST305Q03JA,ST305Q04JA,ST305Q05JA,ST305Q06JA,ST305Q07JA,ST305Q08JA,ST305Q09JA,ST305Q10JA,ST276Q01JA,ST276Q02JA,ST276Q03JA,ST276Q04JA,ST276Q05JA,ST276Q06JA,ST276Q07JA,ST276Q08JA,ST276Q09JA,ST276Q10JA,ST290Q04WA,ST297Q01JA,ST297Q03JA,ST297Q05JA,ST297Q06JA,ST297Q07JA,ST297Q09JA,PVMATH,PVREAD,PVSCIE,Knowledge_Raw,Cognition_Raw,Emotion_Raw,Behavior_Raw,V_Knowledge,V_Cognition,V_Emotion,V_Behavior,Cluster,Student_Type,知识维度_综合得分,认知维度_综合得分,情感维度_综合得分,行为维度_综合得分,学生类型,student_id
34400058,34400056,08MS,16,10,10,2006,1,1,2,2,2,2,2,2,2,3,1,1,1,3,97,2,2,2,2,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.6481012658227847,2.8802543270929,5,97,97,97,2,97,4,4,97,3,2,97,2,2,97,97,2,2,97,97,2,97,0.0,0.0,0.0,0.0,0.0,1.0,500.0375,479.3443,474.7366,484.70613333333336,2.882088898228921,0.16666666666666666,3.6666666666666665,-0.45501943481093415,-0.8164071340521373,-0.34053312138293,0.9994800395911053,1,优秀全面型,0.4673854970263905,0.627362966076307,0.8333333333333334,0.8888888888888888,优秀全面型,34400056
34400070,34400057,08MS,8,10,11,2006,1,1,2,2,2,4,3,2,3,4,1,1,1,3,97,2,3,2,3,6.0,2.0,4.0,2.0,5.0,3.8149606299212597,2.5845932325413967,3.538216560509554,5.0,4.0,97,97,1,97,5,97,1,97,3,97,1,1,2,97,2,97,97,2,97,97,3,97,1.0,0.0,0.0,1.0,0.0,0.0,612.7558,536.7939,560.0124,569.8540333333334,3.780702448262738,0.3333333333333333,3.80249343832021,0.5076784418062879,1.7971593579538163,0.7605499461550116,1.16700512489404,3,潜力型,0.6141505449515746,0.9269008160875792,0.6666666666666667,0.93416447944007,潜力型,34400057
34400158,34400058,08MS,5,10,8,2006,1,1,2,3,4,1,1,1,2,4,1,1,1,3,3,1,3,,4,3.0,1.0,5.0,1.0,5.0,5.0,1.0,3.538216560509554,3.6481012658227847,2.8802543270929,4,4,3,,2,,,,3,4,,,2,1,1,,1,,,,1,4,0.23478414720452936,0.13517338995046002,0.10668789808917198,0.23796886058032554,0.10951875442321302,0.4851380042462845,653.433,670.4605,620.2836,648.0590333333333,2.7666430383563094,0.21821184241566405,3.3333333333333335,1.3918786092895696,-1.1521748631193405,1.833671660408279e-16,0.5883556756592665,1,优秀全面型,0.7489484738845137,0.5888810127854365,0.781788157584336,0.7777777777777778,优秀全面型,34400058
34400085,34400059,08MS,16,10,9,2006,1,1,4,4,4,1,1,1,2,4,1,1,1,97,1,2,4,1,4,2.0,3.0,3.0,1.0,1.0,1.0,2.0,3.538216560509554,5.0,2.8802543270929,4,97,97,5,97,5,5,97,1,5,97,97,3,97,97,3,1,1,97,97,1,1,0.0,0.0,0.0,0.0,0.0,1.0,519.4891,541.1554,517.2919,525.9788,3.3546177219006132,0.16666666666666666,1.8333333333333333,0.011616953900124256,0.5579161220448238,-0.34053312138293,-1.2617039620340103,3,潜力型,0.5385250659568452,0.784872573966871,0.8333333333333334,0.27777777777777773,潜力型,34400059
34400018,34400060,08MS,18,9,4,2006,2,1,1,1,1,2,1,1,2,1,1,1,1,3,97,2,4,1,4,2.0,1.0,3.0,1.0,3.0,3.8149606299212597,1.0,3.538216560509554,4.0,2.8802543270929,97,2,97,97,2,5,97,97,2,97,2,1,1,97,1,1,97,2,97,97,97,97,0.0,0.0,0.0,0.0,0.0,1.0,628.5833,565.673,654.5078,616.2547,2.8546177219006132,0.16666666666666666,2.30249343832021,1.0322929452012437,-0.8963054907427862,-0.34053312138293,-0.6830545127992363,1,优秀全面型,0.6941289832582598,0.6182059073002044,0.8333333333333334,0.43416447944007003,优秀全面型,34400060
34400089,34400062,08MS,21,10,3,2006,2,1,4,2,3,4,2,2,2,2,1,1,1,97,1,1,3,2,3,2.0,2.0,3.0,2.0,5.0,3.8149606299212597,2.0,3.538216560509554,4.0,1.0,2,97,4,3,2,5,97,97,97,97,3,97,3,3,3,97,97,3,97,3,97,97,0.0,0.0,0.0,0.0,0.0,1.0,730.0749,708.3343,636.1673,691.5255000000001,2.6345541401273884,0.16666666666666666,2.9691601049868765,1.8833185057996809,-1.5363479243469405,-0.34053312138293,0.13919421506444185,1,优秀全面型,0.8238693828378967,0.5448513800424628,0.8333333333333334,0.6563867016622922,优秀全面型,34400062
34400125,34400063,08MS,5,9,8,2006,2,1,5,1,2,2,2,1,2,3,1,1,1,4,97,2,4,2,4,2.0,1.0,1.0,1.0,3.2590051457975986,6.0,1.0,5.0,4.0,2.0,97,4,4,97,2,97,97,3,97,3,97,2,97,2,2,4,97,97,97,4,97,3,0.0,0.0,0.0,1.0,0.0,0.0,570.0838,608.8581,606.7235,595.2217999999999,3.0,0.16666666666666666,2.376500857632933,0.7944910949019129,-0.4734693888859322,-0.34053312138293,-0.5917757532256958,1,优秀全面型,0.6578756572630725,0.6666666666666666,0.8333333333333334,0.4588336192109777,优秀全面型,34400063
34400026,34400064,08MS,41,10,3,2006,2,1,2,2,2,2,2,2,2,2,1,1,2,3,97,2,3,1,2,1.0,1.0,1.0,2.0,2.0,4.0,2.5845932325413967,4.0,4.0,1.0,97,97,97,3,3,97,3,3,3,97,97,97,2,4,97,97,4,4,4,97,97,3,1.0,1.0,1.0,0.0,0.0,0.0,479.8111,424.2845,473.9266,459.3407333333333,2.8961483081353494,0.5,1.8333333333333333,-0.7418053299363165,-0.7755161385542004,1.8616330136929533,-1.2617039620340103,2,高压成绩型,0.4236644640162813,0.6320494360451164,0.5,0.27777777777777773,高压成绩型,34400064
34400069,34400065,08MS,2,10,10,2006,2,1,3,4,4,4,4,4,3,4,1,1,1,3,2,97,3,2,3,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.538216560509554,4.0,2.0,97,97,97,5,3,97,97,4,2,97,5,97,2,1,97,97,1,1,97,97,1,97,0.0,0.0,0.0,0.0,0.0,1.0,622.1673,638.8425,657.9527,639.6541666666666,2.8845541401273884,0.16666666666666666,3.5,1.2968516351275416,-0.8092371179531355,-0.34053312138293,0.7939178576251859,1,优秀全面型,0.7344614382777855,0.6281847133757962,0.8333333333333334,0.8333333333333334,优秀全面型,34400065
34400066,34400068,08MS,24,10,3,2006,2,,,,,,,,,,,,,,,,,,,2.613363673976003,2.6384673748103187,2.716795366795367,2.095229221021245,3.2590051457975986,3.8149606299212597,2.5845932325413967,3.538216560509554,3.6481012658227847,2.8802543270929,,,,,,,,,,,,,,,,,,,,,,,0.23478414720452936,0.13517338995046002,0.10668789808917198,0.23796886058032554,0.10951875442321302,0.4851380042462845,542.894,509.3843,541.9083,531.3955333333333,3.162791346491659,0.21821184241566405,2.8563035687202984,0.07285954095396521,1.2916082539394669e-15,1.833671660408279e-16,-5.477276817858002e-16,1,优秀全面型,0.5478616101025565,0.7209304488305529,0.781788157584336,0.6187678562400994,优秀全面型,34400068
34400010,34400069,08MS,27,9,12,2006,2,1,1,1,1,2,1,1,2,1,1,1,1,4,2,97,4,1,4,1.0,1.0,1.0,1.0,1.0,1.0,2.5845932325413967,5.0,5.0,2.8802543270929,97,97,97,3,3,97,97,1,5,97,3,1,97,1,97,1,97,97,97,4,1,97,0.0,0.0,0.0,0.0,0.0,1.0,568.6875,502.8399,519.912,530.4798,3.8662118899085742,0.16666666666666666,1.0,0.0625060908330855,2.0458587142313687,-0.34053312138293,-2.289514871863608,3,潜力型,0.5462832077396872,0.955403963302858,0.8333333333333334,0.0,潜力型,34400069
34400045,34400070,08MS,12,10,3,2006,2,2,2,2,4,2,1,2,2,2,1,1,1,2,2,97,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2.5845932325413967,3.538216560509554,3.6481012658227847,2.8802543270929,97,2,2,2,2,97,97,2,97,97,97,2,2,2,97,97,2,97,97,2,97,2,0.0,0.0,0.0,0.0,0.0,1.0,427.7175,517.3523,475.5804,473.5500666666667,3.162791346491659,0.16666666666666666,1.0,-0.5811519840740419,1.2916082539394669e-15,-0.34053312138293,-2.289514871863608,0,警示型,0.44815635973715745,0.7209304488305529,0.8333333333333334,0.0,警示型,34400070
34400025,34400076,08MS,23,8,6,2006,1,1,1,2,2,2,1,2,2,2,1,1,1,3,1,1,3,2,97,2.0,4.0,2.716795366795367,2.0,3.0,5.0,2.5845932325413967,3.538216560509554,4.0,2.8802543270929,3,97,3,97,4,4,97,97,3,97,4,97,97,2,1,97,97,1,1,1,97,97,0.0,1.0,1.0,0.0,0.0,0.0,480.6603,438.588,443.9496,454.3993,3.2507660300359627,0.3333333333333333,3.1194658944658946,-0.7976740874446698,0.25586937237655555,0.7605499461550116,0.32457733134894456,0,警示型,0.41514716999040674,0.7502553433453208,0.6666666666666667,0.7064886314886315,警示型,34400076
34400135,34400077,08MS,4,8,10,2006,1,2,2,2,2,2,1,2,2,2,1,1,1,3,2,3,97,2,3,4.0,3.0,1.0,2.0,2.0,4.0,3.0,3.538216560509554,3.0,3.0,3,97,4,97,4,97,97,3,97,4,4,97,2,4,2,2,97,97,3,97,97,3,0.0,0.0,0.0,0.0,0.0,1.0,682.7708,588.6024,655.673,642.3487333333334,3.1345541401273884,0.16666666666666666,2.6666666666666665,1.327316903306835,-0.08212631155933046,-0.34053312138293,-0.2338930522044123,1,优秀全面型,0.739105924001696,0.7115180467091294,0.8333333333333334,0.5555555555555555,优秀全面型,34400077
34400040,34400078,08MS,37,10,9,2006,1,,,,,,,,,,,,,,,,,,,2.613363673976003,2.6384673748103187,2.716795366795367,2.095229221021245,3.2590051457975986,3.8149606299212597,2.5845932325413967,3.538216560509554,3.6481012658227847,2.8802543270929,,,,,,,,,,,,,,,,,,,,,,,0.23478414720452936,0.13517338995046002,0.10668789808917198,0.23796886058032554,0.10951875442321302,0.4851380042462845,491.2216,433.1454,481.4795,468.61549999999994,3.162791346491659,0.21821184241566405,2.8563035687202984,-0.6369431057814028,1.2916082539394669e-15,1.833671660408279e-16,-5.477276817858002e-16,0,警示型,0.43965090143080626,0.7209304488305529,0.781788157584336,0.6187678562400994,警示型,34400078
34400020,34400079,08MS,10,10,9,2006,2,1,95,95,95,95,95,95,95,95,1,1,1,3,97,2,3,2,3,2.0,2.0,1.0,1.0,4.0,6.0,2.0,3.538216560509554,4.0,2.8802543270929,97,4,97,97,2,4,97,97,3,97,4,97,97,97,1,97,1,1,1,97,1,97,0.0,0.0,0.0,0.0,0.0,1.0,545.8515,471.2038,500.354,505.80310000000003,3.1046177219006132,0.16666666666666666,2.6666666666666665,-0.2164932349508753,-0.16919468434898124,-0.34053312138293,-0.2338930522044123,0,警示型,0.5037492514338314,0.7015392406335378,0.8333333333333334,0.5555555555555555,警示型,34400079
34400069,34400080,08MS,40,10,12,2006,2,1,3,2,5,4,5,5,3,4,3,1,1,3,2,2,3,2,97,3.0,2.0,1.0,2.095229221021245,4.0,1.0,2.5845932325413967,2.0,2.0,2.8802543270929,3,4,97,4,3,97,3,3,97,97,97,97,97,4,2,2,97,2,97,97,3,3,0.0,0.0,0.0,1.0,0.0,0.0,778.6476,650.2999,731.7123,720.2199333333333,2.3662118899085742,0.16666666666666666,2.1825382035035408,2.2077430663670503,-2.3168061241314613,-0.34053312138293,-0.8310040716421291,1,优秀全面型,0.8733284990739124,0.4554039633028581,0.8333333333333334,0.39417940116784694,优秀全面型,34400080
34400084,34400081,08MS,16,10,8,2006,2,1,1,2,2,1,1,1,1,2,1,1,2,3,2,97,3,2,3,3.0,2.0,2.0,2.0,4.0,5.0,3.0,3.538216560509554,3.6481012658227847,2.0,2,2,3,2,97,97,97,97,97,2,2,3,97,3,3,3,97,97,3,97,97,97,1.0,0.0,0.0,0.0,0.0,0.0,682.5467,611.764,620.0295,638.1134000000001,3.0465794565830846,0.16666666666666666,3.0,1.2794314427521285,-0.3379956839358847,-0.34053312138293,0.1772313117274271,1,优秀全面型,0.7318056981635275,0.6821931521943615,0.8333333333333334,0.6666666666666666,优秀全面型,34400081
34400045,34400082,08MS,38,10,12,2006,2,,,,,,,,,,,,,,,,,,,2.613363673976003,2.6384673748103187,2.716795366795367,2.095229221021245,3.2590051457975986,3.8149606299212597,2.5845932325413967,3.538216560509554,3.6481012658227847,2.8802543270929,,,,,,,,,,,,,,,,,,,,,,,0.23478414720452936,0.13517338995046002,0.10668789808917198,0.23796886058032554,0.10951875442321302,0.4851380042462845,490.8879,457.7635,478.6791,475.77683333333334,3.162791346491659,0.21821184241566405,2.8563035687202984,-0.5559757490556562,1.2916082539394669e-15,1.833671660408279e-16,-5.477276817858002e-16,0,警示型,0.4519945227047883,0.7209304488305529,0.781788157584336,0.6187678562400994,警示型,34400082
34400090,34400083,08MS,15,9,7,2006,2,1,1,1,1,2,3,1,2,2,1,1,1,3,3,97,2,3,3,2.613363673976003,3.0,2.0,4.0,4.0,3.8149606299212597,4.0,3.538216560509554,4.0,2.8802543270929,97,1,97,1,97,2,97,5,97,97,1,97,3,3,3,97,2,97,3,97,97,97,0.0,0.0,0.0,0.0,0.0,1.0,624.4989,577.0407,647.6379,616.3925,3.6046177219006132,0.16666666666666666,3.2380540506495437,1.0338509374406053,1.2850269284386286,-0.34053312138293,0.4708407721915015,3,潜力型,0.6943665020180191,0.8682059073002044,0.8333333333333334,0.7460180168831813,潜力型,34400083
34400072,34400085,08MS,11,9,12,2006,2,1,5,5,5,4,3,3,2,4,1,1,2,3,97,2,3,2,3,2.613363673976003,3.0,2.0,2.0,6.0,3.8149606299212597,2.5845932325413967,3.0,3.6481012658227847,2.0,3,4,97,2,97,97,3,97,5,3,97,97,97,97,1,97,1,2,97,2,2,3,1.0,0.0,0.0,0.0,0.0,0.0,470.9074,393.4086,480.0382,448.11806666666666,2.8081736245910456,0.16666666666666666,3.2380540506495437,-0.8686908710944992,-1.0313855109307546,-0.34053312138293,0.4708407721915015,0,警示型,0.4043205317386598,0.6027245415303485,0.8333333333333334,0.7460180168831813,警示型,34400085
34400001,34400086,08MS,42,10,6,2006,2,1,1,2,2,2,1,1,2,2,1,1,1,3,97,2,3,2,3,5.0,2.0,2.0,2.0,3.0,4.0,2.5845932325413967,4.0,4.0,2.8802543270929,3,97,97,97,2,4,5,97,2,97,2,2,97,3,97,97,97,3,3,3,97,2,0.0,0.0,0.0,0.0,0.0,1.0,781.6543,705.7795,792.0701,759.8346333333334,3.3662118899085742,0.16666666666666666,3.0,2.655634177866316,0.5916371014437588,-0.34053312138293,0.1772313117274271,1,优秀全面型,0.9416103162889207,0.7887372966361914,0.8333333333333334,0.6666666666666666,优秀全面型,34400086
34400058,34400087,08MS,23,10,4,2006,1,1,2,3,3,4,2,3,2,2,1,1,1,97,2,3,2,3,3,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.538216560509554,4.0,2.0,97,4,97,4,97,97,4,97,4,4,97,3,3,97,3,97,3,97,3,97,97,2,0.0,0.0,0.0,1.0,0.0,0.0,563.0108,496.9183,501.9679,520.6323333333333,3.3845541401273884,0.16666666666666666,3.0,-0.04883118524840104,0.6449844948344745,-0.34053312138293,0.1772313117274271,3,潜力型,0.5293096368439285,0.7948513800424628,0.8333333333333334,0.6666666666666666,潜力型,34400087
34400069,34400088,08MS,21,10,10,2006,2,1,4,4,4,4,4,4,3,4,1,2,1,3,97,2,3,2,3,5.0,4.0,5.0,5.0,6.0,3.8149606299212597,2.5845932325413967,3.538216560509554,3.6481012658227847,2.0,2,97,2,97,97,3,97,2,97,4,4,2,97,2,97,2,2,3,97,97,97,97,0.0,0.0,0.0,1.0,0.0,0.0,656.9186,483.9963,647.3961,596.1036666666668,2.942727764718434,0.16666666666666666,4.80249343832021,0.8044616422373102,-0.6400424336041529,-0.34053312138293,2.4003782166895573,1,优秀全面型,0.6593956853976123,0.6475759215728113,0.8333333333333334,1.2674978127734031,优秀全面型,34400088
34400064,34400089,08MS,11,10,9,2006,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,2,97,3.0,4.0,6.0,4.0,4.0,5.0,3.0,3.0,3.6481012658227847,2.8802543270929,2,97,97,3,97,97,97,3,3,3,3,4,4,4,97,97,97,97,4,4,97,97,0.0,1.0,1.0,0.0,1.0,0.0,413.3756,365.7648,365.1549,381.43176666666665,3.132088898228921,0.5,4.333333333333333,-1.622658489901998,-0.08929632765833222,1.8616330136929533,1.8217287674547835,2,高压成绩型,0.28937679248668524,0.7106962994096403,0.5,1.111111111111111,高压成绩型,34400089
34400156,34400092,08MS,2,10,12,2006,1,1,95,95,95,95,95,95,95,95,1,1,1,3,2,2,3,2,97,1.0,4.0,3.0,1.0,1.0,3.8149606299212597,1.0,3.538216560509554,5.0,1.0,97,4,97,97,1,5,5,97,97,4,97,97,1,97,97,97,1,1,4,4,97,3,0.0,0.0,0.0,0.0,0.0,1.0,492.7341,456.1665,506.5962,485.1656,2.6345541401273884,0.16666666666666666,2.30249343832021,-0.4498246198551178,-1.5363479243469405,-0.34053312138293,-0.6830545127992363,0,警示型,0.4681774560453839,0.5448513800424628,0.8333333333333334,0.43416447944007003,警示型,34400092
34400056,34400093,08MS,6,9,1,2007,2,1,2,2,5,2,2,3,2,2,1,1,1,3,2,2,3,97,3,2.613363673976003,5.0,4.0,3.0,3.0,4.0,2.5845932325413967,4.0,4.0,1.0,97,4,2,97,97,4,97,4,97,97,4,97,97,97,97,97,1,2,3,3,2,97,1.0,0.0,0.0,0.0,0.0,0.0,593.0441,550.9162,634.4029,592.7877333333333,2.8961483081353494,0.16666666666666666,3.6022272789960006,0.7669710878137208,-0.7755161385542004,-0.34053312138293,0.9200022327863261,1,优秀全面型,0.6536801819667186,0.6320494360451164,0.8333333333333334,0.8674090929986669,优秀全面型,34400093
34400048,34400094,08MS,2,10,4,2006,1,1,5,2,2,2,2,2,2,2,1,1,1,97,2,1,4,2,4,2.0,3.0,3.0,1.0,2.0,3.8149606299212597,2.5845932325413967,4.0,4.0,2.0,2,97,4,3,97,3,97,3,97,3,97,97,2,97,2,97,2,2,97,97,2,3,0.0,0.0,0.0,1.0,0.0,0.0,616.463,630.6636,589.1738,612.1001333333334,3.1461483081353494,0.16666666666666666,2.4691601049868765,0.9853206474902654,-0.0484053321603954,-0.34053312138293,-0.477492330833317,1,优秀全面型,0.686967970761866,0.7153827693784498,0.8333333333333334,0.4897200349956255,优秀全面型,34400094
34400111,34400097,08MS,16,10,4,2006,1,1,1,1,1,1,2,1,3,3,1,1,1,3,2,4,2,97,4,2.613363673976003,3.0,2.0,3.0,3.2590051457975986,3.8149606299212597,2.0,4.0,3.6481012658227847,2.8802543270929,97,97,4,4,97,97,4,2,97,4,97,97,3,97,2,2,97,2,4,97,97,2,1.0,0.0,0.0,0.0,0.0,0.0,501.2621,481.7641,514.0206,499.0156,3.132088898228921,0.16666666666666666,2.9478882416158103,-0.2932339629963046,-0.08929632765833222,-0.34053312138293,0.11295807117021807,1,优秀全面型,0.49204998741449346,0.7106962994096403,0.8333333333333334,0.6492960805386034,优秀全面型,34400097
34400057,34400098,08MS,37,10,4,2006,1,,,,,,,,,,,,,,,,,,,2.613363673976003,2.6384673748103187,2.716795366795367,2.095229221021245,3.2590051457975986,3.8149606299212597,2.5845932325413967,3.538216560509554,3.6481012658227847,2.8802543270929,,,,,,,,,,,,,,,,,,,,,,,0.23478414720452936,0.13517338995046002,0.10668789808917198,0.23796886058032554,0.10951875442321302,0.4851380042462845,622.586,554.3657,574.5783,583.8433333333334,3.162791346491659,0.21821184241566405,2.8563035687202984,0.6658440501813769,1.2916082539394669e-15,1.833671660408279e-16,-5.477276817858002e-16,1,优秀全面型,0.6382631805531546,0.7209304488305529,0.781788157584336,0.6187678562400994,优秀全面型,34400098
34400030,34400099,08MS,8,10,10,2006,1,1,2,3,4,4,4,3,2,2,1,1,1,4,1,1,4,97,4,2.0,2.0,3.0,1.0,1.0,5.0,2.0,3.538216560509554,3.0,2.0,3,97,97,97,3,97,4,3,1,4,97,2,3,97,97,2,1,97,97,97,2,3,1.0,0.0,0.0,0.0,0.0,0.0,512.7953,455.5278,526.6461,498.32306666666665,2.6345541401273884,0.16666666666666666,2.3333333333333335,-0.3010638727120659,-1.5363479243469405,-0.34053312138293,-0.6450174161362512,0,警示型,0.49085630339108877,0.5448513800424628,0.8333333333333334,0.4444444444444445,警示型,34400099
34400024,34400101,08MS,15,9,9,2006,1,1,2,2,1,1,2,1,2,2,1,1,4,4,97,2,4,2,4,2.0,3.0,5.0,2.0,1.0,1.0,2.0,3.538216560509554,4.0,2.8802543270929,2,97,3,97,97,2,97,97,3,3,4,2,4,97,97,97,97,4,4,2,97,97,1.0,0.0,0.0,0.0,0.0,0.0,407.4453,362.9401,350.6261,373.67049999999995,3.1046177219006132,0.16666666666666666,2.3333333333333335,-1.71040880364855,-0.16919468434898124,-0.34053312138293,-0.6450174161362512,0,警示型,0.27599909703801917,0.7015392406335378,0.8333333333333334,0.4444444444444445,警示型,34400101
34400081,34400102,08MS,22,10,9,2006,1,1,4,3,5,4,4,4,3,5,1,1,1,3,2,3,97,2,3,2.613363673976003,2.0,6.0,2.0,2.0,6.0,3.0,3.0,3.6481012658227847,2.8802543270929,97,3,3,97,4,4,4,97,97,97,97,2,97,97,2,2,97,97,97,2,2,2,0.0,0.0,0.0,0.0,0.0,1.0,461.8929,435.4972,444.4904,447.29350000000005,3.132088898228921,0.16666666666666666,3.435560612329334,-0.8780135740516982,-0.08929632765833222,-0.34053312138293,0.7144400508204067,0,警示型,0.40289926866169795,0.7106962994096403,0.8333333333333334,0.8118535374431114,警示型,34400102
34400042,34400103,08MS,44,10,10,2006,2,1,4,2,4,3,3,3,3,4,1,1,1,3,3,3,3,3,97,2.613363673976003,4.0,2.716795366795367,2.0,5.0,5.0,1.0,2.0,4.0,2.8802543270929,1,97,4,4,3,97,4,97,4,97,97,97,97,3,1,3,97,2,97,2,97,4,0.0,0.0,0.0,0.0,0.0,1.0,744.9646,581.5121,685.7466,670.7411000000001,2.470063581773225,0.16666666666666666,3.5550265067952282,1.6483262423761205,-2.014759374463193,-0.34053312138293,0.8617860704419236,1,优秀全面型,0.788044383488574,0.4900211939244083,0.8333333333333334,0.851675502265076,优秀全面型,34400103
34400050,34400104,08MS,43,8,4,2006,1,1,1,1,3,1,1,1,2,2,1,1,1,2,97,4,2,3,2,2.613363673976003,2.6384673748103187,2.716795366795367,2.095229221021245,3.2590051457975986,3.8149606299212597,2.5845932325413967,3.538216560509554,3.6481012658227847,2.8802543270929,99,97,99,99,97,99,99,97,97,99,97,99,99,97,99,99,97,97,99,97,97,97,0.0,0.0,0.0,0.0,0.0,0.0,382.3025,330.8303,336.1727,349.7685000000001,3.162791346491659,0.0,2.8563035687202984,-1.9806492282145665,1.2916082539394669e-15,-1.4416161889208716,-5.477276817858002e-16,0,警示型,0.23480045120520676,0.7209304488305529,1.0,0.6187678562400994,警示型,34400104
34400158,34400105,08MS,19,9,2,2007,2,1,1,2,1,2,1,1,2,2,1,1,1,3,2,2,97,3,3,3.0,3.0,4.0,3.0,6.0,3.8149606299212597,2.5845932325413967,3.538216560509554,4.0,3.0,2,3,3,3,97,97,3,97,97,97,3,2,97,2,97,2,97,97,3,97,3,97,1.0,0.0,0.0,0.0,0.0,0.0,596.3964,545.3651,617.772,586.5111666666667,3.280702448262738,0.16666666666666666,3.80249343832021,0.6960070663587414,0.34293774516620634,-0.34053312138293,1.16700512489404,1,优秀全面型,0.6428615874078517,0.7602341494209126,0.8333333333333334,0.93416447944007,优秀全面型,34400105
34400051,34400106,08MS,12,10,7,2006,2,1,5,2,2,2,2,4,5,3,1,1,1,4,2,3,97,1,3,2.613363673976003,4.0,4.0,4.0,2.0,6.0,2.5845932325413967,3.538216560509554,4.0,4.0,97,97,4,3,97,97,4,3,4,97,97,2,97,97,2,97,97,2,2,2,97,97,0.0,0.0,0.0,0.0,0.0,1.0,706.6756,558.4342,590.178,618.4292666666666,3.530702448262738,0.16666666666666666,3.768893945662667,1.0568789973829489,1.0700485515600113,-0.34053312138293,1.1255644147522454,1,优秀全面型,0.6978771717755321,0.843567482754246,0.8333333333333334,0.9229646485542223,优秀全面型,34400106
34400014,34400107,08MS,9,10,8,2006,2,1,2,2,2,2,2,2,2,2,1,1,1,2,3,2,2,2,97,1.0,1.0,1.0,1.0,2.0,3.8149606299212597,2.5845932325413967,3.538216560509554,3.0,2.8802543270929,97,3,97,97,97,3,3,97,3,3,97,97,2,97,2,97,97,3,97,2,2,3,0.0,0.0,0.0,0.0,0.0,1.0,376.0489,383.0421,344.8695,367.9868333333334,3.0007660300359627,0.16666666666666666,1.6358267716535433,-1.7746693882478177,-0.4712414340172495,-0.34053312138293,-1.505303240662915,0,警示型,0.26620245365956724,0.6669220100119876,0.8333333333333334,0.21194225721784776,警示型,34400107
34400109,34400108,08MS,17,9,2,2007,2,1,3,4,1,3,3,4,3,4,1,1,1,97,1,1,4,1,1,2.613363673976003,2.6384673748103187,2.716795366795367,2.095229221021245,3.2590051457975986,3.8149606299212597,2.5845932325413967,3.538216560509554,3.6481012658227847,1.0,97,97,97,5,1,97,97,1,1,5,97,3,97,3,3,97,97,3,3,97,97,2,0.0,0.0,0.0,0.0,0.0,1.0,613.0539,493.4995,614.3895,573.6476333333334,2.692727764718434,0.16666666666666666,2.8563035687202984,0.5505695837456083,-1.367153239997958,-0.34053312138293,-5.477276817858002e-16,1,优秀全面型,0.6206893778036939,0.564242588239478,0.8333333333333334,0.6187678562400994,优秀全面型,34400108
34400066,34400109,08MS,2,10,11,2006,2,,,,,,,,,,,,,,,,,,,2.613363673976003,2.6384673748103187,2.716795366795367,2.095229221021245,3.2590051457975986,3.8149606299212597,2.5845932325413967,3.538216560509554,3.6481012658227847,2.8802543270929,,,,,,,,,,,,,,,,,,,,,,,0.23478414720452936,0.13517338995046002,0.10668789808917198,0.23796886058032554,0.10951875442321302,0.4851380042462845,679.8022,573.151,600.3789,617.7773666666667,3.162791346491659,0.21821184241566405,2.8563035687202984,1.049508495635205,1.2916082539394669e-15,1.833671660408279e-16,-5.477276817858002e-16,1,优秀全面型,0.6967535253351335,0.7209304488305529,0.781788157584336,0.6187678562400994,优秀全面型,34400109
34400149,34400110,08MS,43,10,5,2006,2,1,2,3,2,3,1,2,2,3,1,1,1,2,2,2,2,2,97,2.0,2.0,1.0,2.0,4.0,5.0,2.5845932325413967,3.0,3.0,2.0,97,3,97,97,97,97,97,5,2,3,3,1,3,1,3,97,97,3,97,97,97,97,1.0,0.0,0.0,0.0,0.0,0.0,661.5945,578.9818,615.2537,618.61,2.6461483081353494,0.16666666666666666,2.6666666666666665,1.0589224018149312,-1.5026269449480054,-0.34053312138293,-0.2338930522044123,1,优秀全面型,0.698188692509788,0.5487161027117832,0.8333333333333334,0.5555555555555555,优秀全面型,34400110
